tweet_id,user_id,hash_vector,mention_vector,like_count,retweet_count,time,pos_emotion,neg_emotion
1202793448736116736,54cf7e2f18913fa5a17a1a792dcb7cc9,MeToo,hashtag|metoo|potus,0,0,2019-12-06T04:34:39,0.0,0.0
1204891364137324545,439a14f85a823f1addd9d895244bd0f5,HarveyWeinstein|MeToo|hypocrite,metoo,0,0,2019-12-11T23:31:01,0.0,0.0
1207716387247943681,4a73c31e44b11cc79262b4f8dd260829,ChrystulKizer|MeToo,metoo,0,0,2019-12-19T18:36:39,0.0,0.5
1211297586218442759,d7b2c7d8a650b2dcd706c62e08ddaa29,HameedHaroon|Jami|MeToo,censorship|dawn com|journalist|metoo,2,1,2019-12-29T15:47:04,0.0,0.5
1212094846359494656,32a807307bab2d9800c8851c0756f729,MeToo,fortnite|metoo|spotify,0,0,2019-12-31T20:35:05,0.0,0.5
1201323114497331202,88cf5efeecdcc4f664e0247c307d3e1e,metoo,metoo,0,0,2019-12-02T03:12:04,0.0,0.0
1202268746565337088,dbc5e5df32c43ce6549ad5c61d92b2fc,HM|MeToo|SexNotGender|Sweatshops|WomensRights|WorkersRights|sweatshops,living wage|metoo|sweatshops,3,2,2019-12-04T17:49:40,0.0,0.0
1204641505215803392,38172ec1cb70903611f40446b25e253c,MeToo|spousalrape,metoo|pain management,0,0,2019-12-11T06:58:10,0.25,0.75
1204912025270398976,d775d1f4daa7d647e55825c08bd9e27a,DemocratWomenJudges|MoscowMitch|SexualPredators|evil|judges|meToo,metoo,0,0,2019-12-12T00:53:07,0.0,0.5
1205514477719801858,67f44deb9281bd3e7b071a213287df7c,MeToo,evening standard|metoo,1,1,2019-12-13T16:47:03,0.0,0.0
1206179900429918209,9045c50d04269381ed80d31497652b4d,childfirst|metoo|openfamilycourt|serialregisterneeded,blinkers|metoo,0,0,2019-12-15T12:51:12,0.25,0.0
1207300814584393728,9c1b64225c507dd405434064d25ee38e,ImpeachmentMarch|WaPo|democrats|dems|hardball|housefloor|metoo|nyt|reuters|senatefloor|telemundo|univision|usccb,dems|metoo|people of color|reuters|steven miller|telemundo|univision|usccb,2,3,2019-12-18T15:05:19,0.0,0.75
1207512548284805120,67ab77b82bf3b2758db909211dcb8c91,MeToo|TimesUp,metoo|optics|sexual misconduct,0,0,2019-12-19T05:06:40,0.5,1.0
1207890109598748672,114fb1a93c0562591ddc1ff7ea31b1cf,MeToo,harvey weinstein|metoo,55,25,2019-12-20T06:06:58,0.0,0.0
1208927610186526720,4b3ebbf9fa2f71ab5071776e3f737384,MeToo,alyssa milano|metoo movement,32,7,2019-12-23T02:49:37,0.5,0.5
1211253267637981186,6fc2371b325a865563361477f45d24bc,MeToo,fox news|metoo,0,0,2019-12-29T12:50:57,0.25,0.0
1211393223190568962,ab0178ce34e45cb2a469833a6413f959,metoo,metoo|padma lakshmi,0,0,2019-12-29T22:07:05,0.25,0.0
1212043377040089088,01c3b6b29ae94bd5b637636caa6b3e0f,IndiaDoesNotSupportCAA|IndiaSupportsCCA|Metoo|Metooindia|SudhirDontCry|Thalapathy64FirstLook|TuesdayMotivation|TuesdayThoughts|happynewyear2020,metoo,3,2,2019-12-31T17:10:34,0.0,0.75
1212131349882195975,fa00be00cfb6b5bb91c2ed44c4234127,MeToo,metoo movement,2,2,2019-12-31T23:00:08,0.0,0.0
1203296790390476800,aa339c2788baa134911c9c4f5fa5cbbd,InternationalWomensDay|IstanbulConvention|VAWG|metoo|women,metoo|violence against women,0,0,2019-12-07T13:54:45,0.0,0.0
1204596223543562247,cbd0d788c68075dc592ed116eec74071,AKS|EnglishMaho|JusticeForMahohon|MahoYamaguchi|MeToo|NGT|NGT48,metoo|ngt48,0,0,2019-12-11T03:58:14,0.0,0.5
1205692404990386176,93d3d5e0c7df2ac232371b84c8499311,MeToo,metoo movement|nondisclosure agreement,35,19,2019-12-14T04:34:04,0.25,0.0
1206593605399449601,c1be822d1138538be7a24bda74006405,MeToo,metoo movement|sexual harassment|the daily wire,2,1,2019-12-16T16:15:07,0.25,0.5
1208841509275099141,185b1e4daead33100c03c873c7388bae,MeToo,metoo,0,0,2019-12-22T21:07:29,0.0,0.5
1209154333079670787,476f67aae2d73eb7bbcd4f42b9e3ee4f,MeToo,cancel culture|metoo|nbc|ronan farrow,0,0,2019-12-23T17:50:32,0.0,0.0
1209256478386704385,f1fc7cd75afeb6bdfe35e6caeb62a13c,MeToo|TimesUp,metoo|sexist,2,3,2019-12-24T00:36:26,0.25,0.75
1209513219708063744,88513aa06049911b3b8ea57b4d5c652e,MeToo,henry cavill|metoo,15,6,2019-12-24T17:36:37,0.0,0.0
1210243906782289921,cd8e8d37af45219d72ae60d8ebe38f00,BestofAN2019|Brexit|MeToo,bollywood|brexit|honorary doctorate|metoo movement|the university of law,104,74,2019-12-26T18:00:07,0.0,0.0
1203325741238276096,136ae24997112799776d9c954dfec9b1,MeToo,iss|metoo,114,21,2019-12-07T15:49:48,0.0,0.0
1203994353468751872,5428f892620c3eeb12da765ad109b971,MeToo|silentnomore,abctv|metoo,0,0,2019-12-09T12:06:37,0.0,0.0
1204153118289809409,97bc78728834fa8a172deb4bdc1e5a1b,MeToo,hollywood|metoo,19,10,2019-12-09T22:37:30,0.25,0.5
1204424672294686721,7b926767e034442e0805de20e4b6cbe1,2A|Democrats|GunControlNow|MAGA|NRA|Trump|Virginia|metoo|preppers,abc|cnn|metoo|msnbc|nra|totalitarian|under the yoke|virginia,0,0,2019-12-10T16:36:33,0.0,0.0
1204882514147303424,c2619477baf01b007e8f3490c9559bbf,METOO|Sabarimala|StatueOfUnity,metoo|narendra modi|prakash raj|sabarimala,0,0,2019-12-11T22:55:51,0.25,0.0
1206257825887981569,061f1924b31dc23f7239fd679220cb13,MeToo,and the oscar goes to|harvey weinstein|metoo|tom leonard,164,75,2019-12-15T18:00:51,0.0,0.5
1207489815127699457,8e13289924b7ada8d6e4dcb4fe446f11,AI|DemDebate|Impeached|Joker|MAGA|MeToo|ReadMyTweets|ResignTrump,impeached|joker|metoo|potus|republicans,0,0,2019-12-19T03:36:20,0.25,0.25
1209250848204718080,d27fb01b5fb7b6c621cdff26812b4980,drunkanddhruv|metoo|ourdhruv|wedefinitelyknowadhruv|wemissyoudhruv|whoeverthatmightbe,metoo,0,0,2019-12-24T00:14:03,0.0,0.0
1211596448695029760,fc1074aad86be7369cdaa14a01573d80,metoo,dawn news|metoo,225,95,2019-12-30T11:34:38,0.25,0.0
1211637897192972293,dfe23e4fa44be3775891293dd4bb6adb,HameedHaroon|Jami|Metoo|dawn|jami,ceo|dawn news|metoo,59,43,2019-12-30T14:19:20,0.0,0.75
1211703656212553728,75df214faad17a35b0107b06fc0d4f6e,MeToo,metoo,0,0,2019-12-30T18:40:38,0.0,0.5
1200977067678085120,c17c02fe15ad9ed68c66d10ce894b088,metoo,metoo,0,0,2019-12-01T04:17:00,0.0,0.0
1201184983521615872,7db156dd9d02c8d766b7d810295a6f2f,MeToo,baby it s ok|metoo,0,0,2019-12-01T18:03:11,0.25,0.0
1201888552847429633,a84386460614ccb7baaa8b11deaf5d03,BlueLivesMatter|MeToo|NYPD|rapist,metoo|nypd,0,0,2019-12-03T16:38:55,0.0,0.75
1202189183776890880,dd8dc423454442bb4ea548ed132beac1,metoo,gender based violence|metoo movement|rape|tweet,0,0,2019-12-04T12:33:31,0.25,0.75
1204618860177108992,b17c98c17177d8076fb95e714f266aa4,metoo,metoo,0,0,2019-12-11T05:28:11,0.25,0.0
1204669183432241152,d9c2ab60c49b7f2af00bee7d6bc29e13,metoo,fbi|treason,0,0,2019-12-11T08:48:09,0.0,0.5
1204922506844311552,d65d2bcb844dcb1d4e6ddf23f6789530,HandsOff|MeToo|Rape|RespectWomen|SexualAssault|SexualMisconduct|Weinstein,metoo|rape,0,0,2019-12-12T01:34:46,0.0,0.75
1205619393088118784,069ba2e17ac94a3d0263cec18028a47f,MeToo,harvey weinstein|metoo|sexual assault|sexual violence,44,24,2019-12-13T23:43:57,0.5,0.5
1206564295817015303,e5f24c7b7a7cfa7e1c828c1bf16676a4,Epstein|Metoo,lolita|metoo|pedophile,0,0,2019-12-16T14:18:39,0.0,0.0
1207249409702010880,2435a45b85628172c5a47122144a7c67,MeToo,journalist|metoo|shiori ito,594,200,2019-12-18T11:41:03,0.0,0.0
1208192186208210944,c893c9dc3bf93bee1feb5f21bb0a5ce7,Abalone|MeToo|endabuse|violence,abalone|cycle of violence|metoo,36,72,2019-12-21T02:07:18,0.0,0.75
1209899151212924928,dbc5e5df32c43ce6549ad5c61d92b2fc,MeToo|SexNotGender,contraception|metoo|rape|unconsciousness,87,32,2019-12-25T19:10:11,0.0,0.75
1209904137007058949,602f87fba0af4c9e6d1b223ec4553389,FirstThem|metoo,metoo|metrouk|pedophile,45,27,2019-12-25T19:29:59,0.0,0.75
1202039141518594048,c82b7ab5af3119f25c5a95ac0454ee60,MeToo|MentalHealthMatters|Mentalhealth|PTSD|recovery|trauma,metoo|ptsd|sexual assault,109,33,2019-12-04T02:37:18,0.0,0.75
1204811504857411584,c7130fd774c5663ebcbf659d49d1feda,China|HongKongProtests|chinazi|metoo,afp|china|journalist|metoo|propaganda,7,3,2019-12-11T18:13:41,0.0,0.25
1205388988913205249,66703dd29d3cfbf6b07fdd5ea394acd8,CORPGOV|GE|MeToo,delhi high court|fbi|metoo|potus|seema|whistle blower,0,0,2019-12-13T08:28:24,0.0,0.5
1206321948944412674,d0cccfb06a03535eec1ba7ea2485f073,gonewiththewind|metoo,blog|metoo,0,0,2019-12-15T22:15:39,0.0,0.0
1206985988565880832,7dbedaa2f824b83cba6a259e4f51d05b,MeToo,ladbible|metoo|newstatesman,3,1,2019-12-17T18:14:19,0.0,0.0
1207147861894299649,40b0165992c508339b5053c63ae02629,MeToo,metoo|shiori ito,21,18,2019-12-18T04:57:32,0.0,0.0
1208068528437374977,3f8dcd809342da1900f341577a2a565b,MeToo,metoo movement,0,0,2019-12-20T17:55:56,0.0,0.0
1208090473035784192,e1cdfd678d1e9badb6f18a6a3e7e7f6f,MeToo,metoo,0,0,2019-12-20T19:23:08,0.0,0.0
1209702818002558977,cdb9e8160517eec590aae0af143a7327,MeToo,anxiety|metoo movement|sexual assault|the band wagon,0,0,2019-12-25T06:10:01,0.25,0.5
1209886354815012864,af3cbc5f8270b33a77f420d1d0b8b13b,MeToo|TimesUp,metoo,8,2,2019-12-25T18:19:20,0.5,0.75
1201319636064555009,f3bd7beb8be176c23faed20cc882f081,MeToo,metoo|tracey spicer,11,3,2019-12-02T02:58:15,0.0,0.5
1202431133960376320,35e9fd57c5bf0256efd1d2411ed22894,consent|metoo|respectwomenyouvilepieceofshit,daniel moreno|metoo|my own home,202,111,2019-12-05T04:34:57,0.0,0.75
1204428078535073793,29fc6f98710433e0e0cada38c8c4802a,MeToo,,227,66,2019-12-10T16:50:05,0.0,0.5
1204898477873848321,602f87fba0af4c9e6d1b223ec4553389,metoo,metoo,581,276,2019-12-11T23:59:17,0.0,0.0
1205067562641448960,8f482bb14e4d4109345e38e12de47e12,MeToo,got money|metoo,0,0,2019-12-12T11:11:10,0.25,0.75
1205834361100283904,f43e141ccaead38f7378883adb55c895,GhislaineMaxwell|JeffreyEpstein|LifetimeCareerHigh|MeToo|MissWorldHeadJudge|PervertPOTUS|PrinceAndrew,coercion|foghorn|metoo|pimp,0,0,2019-12-14T13:58:09,0.25,0.75
1208572737188438024,66702c7d4f227b8b14707adf49b12250,MeToo,metoo|rape,0,2,2019-12-22T03:19:29,0.75,0.75
1209113950291406850,be5eb48bb68b26911e3f30ec181b14d4,Barre|Christmas|FightBack|Hanukkah|MeToo|Pilates|SelfDefense|TimesUp|Women|Workout|Yoga,hanukkah|metoo|pilates|self defense|yoga,0,0,2019-12-23T15:10:04,0.0,0.5
1210783216212176897,2296f2240f2df1686a1d5b6962038997,metoo,metoo movement,0,0,2019-12-28T05:43:08,0.5,0.75
1212140769781399552,bc8ffa63aafc6806a4c2a3bb611132e9,Activate4Autism|MeToo|actuallyautistic,metoo,0,0,2019-12-31T23:37:34,0.0,0.0
1201387293153513472,d8d6ec6a73a9baa4955d48140bcb34e4,BollywoodCelebs|adityaom|casting|cinema|filmmaking|metoo|movies|nepotism,bombay times|filmmaking|metoo|nepotism,2,2,2019-12-02T07:27:06,0.0,0.0
1206017242602848257,34fd115ff10da7b28bdd747a6e92d867,Epstein|MeToo,impeachment inquiry|metoo|rape|republicans,49,27,2019-12-15T02:04:52,0.0,0.75
1206676048869502977,667c5f0caf4269132b5f24c15f8e65a0,Feminism|MeToo|womensrights,economic abuse|euphemism|feminism|metoo,0,0,2019-12-16T21:42:43,0.0,0.75
1207742024876797958,80594780f52c09c85531a89afe0cb259,FREEChrystulKizer|MOG|MeToo|Resist|Resisters,metoo|prostitute,18,21,2019-12-19T20:18:32,0.0,0.75
1207818317769170944,2f4d0d04f3d5a86b7722b654fd4cd2f5,MeToo,harvey weinstein|metoo movement|no one cares,636,167,2019-12-20T01:21:41,0.25,0.25
1211431050108211200,3f88ae2c8637c9657eed5066746bc656,metoo,metoo movement,38,6,2019-12-30T00:37:24,0.25,0.5
1211670024504643584,be79922aaf92f857f6742a26e0ff57b2,MeToo,black lives matter|metoo,33,20,2019-12-30T16:27:00,0.5,0.5
1201436395467788291,24d21b07d3e44e8ae22b307e084f2867,FlowerDemo|metoo,closed captions|metoo|sexual violence,12,7,2019-12-02T10:42:12,0.0,0.25
1201444954863652864,10d13f623782521d19c9d3f08c9d7aa0,InternationalWomensDay|IstanbulConvention|VAWG|metoo|women,metoo|violence against women,0,0,2019-12-02T11:16:13,0.0,0.0
1201895486011166722,2ad2f478d8d6bb7428e8bcabbb93dc60,MeToo,fbi|john of god|mainstream media|metoo|potus|sex slaves,0,0,2019-12-03T17:06:28,0.0,0.0
1203656848945156096,3f458c0031b05311343db613c47c4405,MeToo,steroids,443,128,2019-12-08T13:45:30,0.25,0.0
1203763159250722816,766f6ed2e48fa339608b326d08d94bb9,metoo,,0,0,2019-12-08T20:47:56,0.0,0.75
1204422659036987392,e874fac9b6a15532fa9ece789d21d53d,25thAmendmentNow|ImpeachTrump|MeToo|TheResistance,bill cosby,0,0,2019-12-10T16:28:33,0.0,0.5
1204851287512305666,aa51eedf121e57d2ed3e363323bbb16d,MeToo|Shame|TimesUp,metoo|sexual harassment,0,2,2019-12-11T20:51:46,0.0,0.5
1210813037688418306,4561e2b39865cec0897f38ea01baeace,Metoo,metoo,0,0,2019-12-28T07:41:38,0.0,0.75
1203581470410862593,fcfc124026dd11c9ab1477f6c486af2f,EnoughIsEnough|MeToo|RealityWinner|TheResistance,metoo,0,0,2019-12-08T08:45:58,0.0,0.25
1205157020141260800,d85362faae75ddbec33d4870191c72e9,MeToo,metoo|ronnie spector|time s up,7,4,2019-12-12T17:06:38,0.5,0.0
1206846589257388032,f9d687d50c10986840c96c74b836240c,MeToo,metoo,0,0,2019-12-17T09:00:23,0.0,0.0
1207655882915336192,19230dc7b4cf9dbffcdb47f8cd805b4a,MeToo,metoo|russell simmons,41,15,2019-12-19T14:36:14,0.0,0.0
1208870613563129856,79daa422d3399dee813bae4cfc01f96d,metoo,bill clinton|metoo|republican|the view,0,0,2019-12-22T23:03:08,0.5,0.25
1209110575919386624,4b4d8cc2d845d059a1d97e8d1a8c7fb2,MeToo,feminist|gender discrimination|metoo|sexual harassment|women s history month,0,1,2019-12-23T14:56:40,0.0,0.5
1201467729921937408,f6cdd171c9c8152922fb82ccc2dcf375,Epstein|EpsteinSuicideCoverUp|Epsteindidntkillhimself|MeToo|PrinceAndrew,metoo,0,0,2019-12-02T12:46:43,0.0,0.0
1203716276541100033,48958940d288a476486ae6ee5c0e0cbe,MeToo,metoo|the hard part,205,9,2019-12-08T17:41:38,0.25,0.75
1204112582535188480,65c4dd559af37413b61b38451305011c,MeToo,metoo|popping|twitter,274,45,2019-12-09T19:56:25,0.25,0.0
1204329464802361344,7780c434326e36a5699707daec02d23a,16Days|GBV|MeToo,handbag|karate|metoo|pepper spray,2,1,2019-12-10T10:18:14,0.25,0.5
1205462221477859328,c8f0b61bac4169ef4511c920c5deee77,CSA|metoo,csa|metoo,0,0,2019-12-13T13:19:24,0.25,0.75
1205828178863906817,29795895ef6a8400b9c5261c82d4db5d,education|metoo|metoooncampus|studentvoice,deputy vice chancellor|metoo|vice chancellor,13,6,2019-12-14T13:33:35,0.25,0.0
1206171454309457920,3e273feb02a2e70c9cbb779a99f68a28,1960s|1970s|1980s|amwriting|booklover|comingofage|cultist|divorcee|holidaygifts|holidayseason|memoir|metoo|redlipstick|vineleavespress|vintage|womenreading|womenwriters,memoir|metoo,2,1,2019-12-15T12:17:38,0.25,0.0
1206383684888268801,44563a5d56ada7c4261caf67449d6a61,BLM|BirtherInChief|CorpMedia|DACA|Humanity|Idiocracy|MeToo|MegaBanks|NoDAPL|Occupy|Oligarchs|SDF|Union,bernie sanders|coachella valley|daca|idiocracy|metoo|nodapl,0,0,2019-12-16T02:20:58,0.0,0.0
1207319052424749057,ec96f5feb8e111a5b0a88a3c62431da2,MeToo,fisa court|metoo,0,0,2019-12-18T16:17:47,0.5,0.75
1208059504765685760,a2d9ca777e64eba96dcae83ca5ba0051,MeToo,gender equality|metoo movement|rape,0,1,2019-12-20T17:20:05,0.0,0.75
1201346313209561088,6478a229e2dd0fb0b6cbcb3be599c6da,MeToo,metoo|pregnancy,0,0,2019-12-02T04:44:15,0.25,0.25
1202256766572072960,b3f75347519f689ddb2f30004c9ea9b9,MeToo|SJW|woke,metoo|movement now,0,0,2019-12-04T17:02:04,0.5,0.25
1202539672607580161,d511ef783a6428c9f4a274f1b59a150d,Metoo|muterkelly|sexforgrades,feminist|metoo|rape culture,27,9,2019-12-05T11:46:14,0.25,0.75
1203313185098543104,b1caf2b9433de5dd89c16a323525f09d,LinkedInTopVoices|MeToo|Modernmanhood|work|workforce,linkedin|metoo,3,2,2019-12-07T14:59:54,0.25,0.0
1203709704326844416,4f3b5a24e635956930b8a4446df03105,MeToo,metoo movement|oprah winfrey|steve bannon|white nationalist,70,26,2019-12-08T17:15:32,0.0,0.75
1203982762639802368,f63a8898eaf02d3d5c11993d19de4e1d,16Days|C190|MeToo|RatifyC190|bullying|harassment|violence,bullying|c190|friendly|metoo,6,8,2019-12-09T11:20:34,0.25,0.5
1205326942582517760,8e13289924b7ada8d6e4dcb4fe446f11,AI|DemDebate|MeToo|ReadMyTweets|TheGameAwards|UKElection|domesticabuse|gaming,brexit|dual loyalty|metoo|potus,0,0,2019-12-13T04:21:51,0.25,0.0
1205472401066201088,36694f5cad8519221ad8d822c9200313,metoo,lied|metoo,0,0,2019-12-13T13:59:51,0.0,0.5
1205562687658299392,13f25673b0b52ef0c9b545633134a286,METOO,metoo|metoo movement,0,0,2019-12-13T19:58:37,0.25,0.5
1207218229766246400,55d3dbb709b55daf1ab089f71891c4b1,MeToo,metoo movement|youtube,0,0,2019-12-18T09:37:09,0.5,0.0
1207814715461820417,b5f66e0a4d54c31a3f3f5407aef769b6,5050ByNOW|MeToo|RatifyERA|equality|genderequality|justiceforwomen|solidarity|womenincharge,metoo,5,2,2019-12-20T01:07:22,0.25,0.0
1209695339567034368,435f914bb3e2444b5b035d6e4bc9efcc,feminism|metoo,feminism|metoo|ty howard,0,0,2019-12-25T05:40:18,0.5,0.0
1201641769475158016,122b05977ffcbd26b5bd0f685e71c558,Delhi|Endrapeculture|India|MeToo|ViolenceAgainstWomen|justiceforpriyanakareddy,india|metoo|veterinarian,27,36,2019-12-03T00:18:17,0.0,0.75
1202239000209166337,a8585ae61d285634b4ba95dc763f320a,MeToo|SurvivorRightsWorkerRights,metoo movement,1,1,2019-12-04T15:51:28,0.0,0.0
1204187121516453894,78d180005aa7495f9b939be6bfd0afe9,MeToo|WritingCommnunity|author|booklaunch|newbook|sexualassault|thriving,breaking the silence|liar liar|metoo|sexual assault,1,1,2019-12-10T00:52:37,0.5,0.75
1204291121456791553,f5e72f5c32de63dd6702645005fd0a1c,metoo,metoo,0,0,2019-12-10T07:45:52,0.25,1.0
1204484827006820352,eb39d36c3bcf36e3c8f225a5252116fc,metoo,expressen|metoo,0,0,2019-12-10T20:35:35,0.25,0.0
1208236459989307392,d90a439855ebc23848f2c1bf673226c2,metoo,metoo,0,0,2019-12-21T05:03:14,0.5,0.0
1208550388753813504,cd7bda479b44f07e55bdab0b554336b5,MeToo,avocado|manipulative|metoo movement|w o,201,42,2019-12-22T01:50:41,0.25,0.75
1209155904433557504,bf4d2aab8982c9f38b43a27f14e7ccfe,MeToo|Suicide|Trans|Veterans,blues|metoo|sexual abuse|suicide|trans lifeline|you are not alone,47,41,2019-12-23T17:56:47,0.5,0.75
1211393211387629568,dfaebf6754ac0a20ecb3216868013e78,MeToo,ben shapiro|mass shooting|metoo|neil degrasse tyson|tweet,17,3,2019-12-29T22:07:02,0.25,0.5
1204008057929437185,c4c27da8497b25764f1d22e583cd83bc,16Days|GenerationEquality|metoo|orangetheworld,metoo,13,4,2019-12-09T13:01:05,0.0,0.75
1204517417935949824,83d9d4f394eb46b80cf81c51e50963d6,MeToo,fox news|metoo,5,4,2019-12-10T22:45:05,0.0,0.0
1204734165645692929,381f6d84c8a7fe8ca4eb04c2f6e04ddf,MeToo,metoo|middle finger|pen|t shirt,558,444,2019-12-11T13:06:22,0.25,0.0
1204814138595143680,77a415faea0848d67cb66cfe86fe6577,bravehearts|godlywoman|metoo|no|rape|rapesurvivor|rapevictim|stoprape|supremepower,bravehearts|metoo|rape,0,0,2019-12-11T18:24:09,0.75,1.0
1207684158220382208,25c9d1fe5d78cbeb8ef694c3ab26eef1,JapanMeToo|LasTesis|MeToo|ShioriIto,a rapist in your path|chile|metoo|shiori ito|tweet,0,0,2019-12-19T16:28:35,0.25,0.75
1210254403388657666,2d1811d33a97641e92df64a81600c364,GreatReads|MeToo|Vegas|WomensFiction,lizard|metoo,0,1,2019-12-26T18:41:49,0.0,0.0
1210624524695351296,7b7324fad44570b18972ed26cf67e935,metoo,metoo|r kelly,0,0,2019-12-27T19:12:33,0.0,0.0
1212012843538800641,5d68b3dc335e19c0bac610b964a5f7f7,MeToo,4g|metoo|netflix,0,0,2019-12-31T15:09:14,0.0,0.0
1201370740420952065,c5f8df2b2d6461464b9e6ca021c3afee,metoo,lisa page|metoo,57,7,2019-12-02T06:21:19,0.25,0.5
1201717188010422272,693ec08dbc191bdc47721396f7b6d37e,TitleIX|metoo|orangetheworld,metoo|un women,2,2,2019-12-03T05:17:59,0.0,0.5
1202379482037796864,e2179afb0a94eced7f85e4342b89aae2,MeToo|ableg,metoo|this is an emergency,12,12,2019-12-05T01:09:42,0.25,0.75
1202620042698842112,e8b3dc267771e31348c2cdbf548854c7,metoo,harvey weinstein|hollywood|metoo|roger ailes,2349,496,2019-12-05T17:05:36,0.25,0.0
1203554165466845184,b80a86200b14d223deaf5fa3aa34ebd8,metoo,metoo,0,0,2019-12-08T06:57:28,0.0,0.5
1205605470465118209,bf11b51d8e250a389adf006ac697c35a,MeToo|adversereligiousexperience|churchtoo|religiousabuse|religioustrauma|religioustraumainstitute|trauma,metoo|nervous system,5,4,2019-12-13T22:48:37,0.0,1.0
1207509357472161792,0e54287e9f1a4922148c43fb1cb56eb7,MeToo,jeff probst|metoo,26,9,2019-12-19T04:53:59,0.0,0.0
1207668930396983297,acbd61f348d027aac174b99ff8a3ba11,MeToo,japan|metoo|ptsd|rape|shiori ito,18,14,2019-12-19T15:28:05,0.0,0.75
1208818142845317120,1447c8bd458e4fa647cdce3ff877414a,MeToo,metoo|un women|youtube,0,0,2019-12-22T19:34:38,0.0,0.0
1209021609014677504,5d9cb8e0aa118bf2e121c3f22bbb41b2,HarveyWeinstein|believesurvivors|metoo,metoo,15,9,2019-12-23T09:03:08,0.25,0.75
1209541836408270848,1092ac675697f19afb016f361b0eaba2,BLM|DEMS|Maddow|StandWithPP|metoo|resist,dems|metoo,0,0,2019-12-24T19:30:20,0.0,0.0
1209850916398149632,f6cdd171c9c8152922fb82ccc2dcf375,Christmas|Epstein|EpsteinSuicideCoverUp|Epsteindidntkillhimself|MeToo|PizzaExpressWoking|PrinceAndrew,metoo|symbolism,2,1,2019-12-25T15:58:31,0.0,0.0
1210138141346189313,369b2596347a45d4085ed20b601f52bf,BoycottSRM|MeToo,lyricist|metoo|tamil|vairamuthu,210,172,2019-12-26T10:59:50,0.25,0.0
1212118732929163264,f5161f852f7c1c5669a30107bd3761c3,metoo,metoo,0,0,2019-12-31T22:10:00,0.25,0.75
1212137749903544321,9810e0fa93ae6918c8772cefe57cb92c,MeToo,metoo,0,0,2019-12-31T23:25:34,0.0,0.0
1201441198981799937,7335c4b22a8cbfabe4eda4a5d174bc06,MeToo|SilentNoMore,abctv|ice breaker|metoo,1,1,2019-12-02T11:01:18,0.25,0.0
1201687665764114435,5d9cb8e0aa118bf2e121c3f22bbb41b2,metoo|silencebreaker,a difficult woman|metoo,1,1,2019-12-03T03:20:40,0.25,0.0
1201864022213234693,8604cda02699f727de2f0df4afae3766,metoo,blog|metoo|short story,0,1,2019-12-03T15:01:27,0.5,0.0
1202127173819043840,4febfbab6f041b71d4dfb1eda558235b,MeToo,gabrielle union|jay leno|metoo movement|nbc|racism,21,14,2019-12-04T08:27:07,0.25,0.5
1202155623921569794,194ef55d56b821067d8cacd585a41942,metoo,metoo,4,2,2019-12-04T10:20:10,0.5,0.5
1203100142687129602,72b98a8d1986da30bbaba10fcb3c95b8,metoo,metoo movement|twitch,42,6,2019-12-07T00:53:21,0.25,0.0
1203748810612256768,6e01900a2d15705a456a83e63d795898,MeToo|MichaelJackson,metoo|sexual misconduct,114,47,2019-12-08T19:50:55,0.25,0.0
1205079483981557760,2219945d5495514baa991645c4bc81cc,BelieveSurvivors|Endrapeculture|Istanbul|MeToo|ViolenceAgainstWomen|WomensRights,flashmob|metoo,21,19,2019-12-12T11:58:32,0.0,0.75
1205132326893686789,2e3c887d413925efe6086c1e01a18a7c,MeToo|metoo|news|timesup,metoo|talent agent|time s up,0,0,2019-12-12T15:28:31,0.25,0.0
1205915569809178625,57b709661375b97dbb1a524fd2913e7e,DCEU|metoo,amber heard|do the right thing|johnny depp|lied|metoo movement,64,36,2019-12-14T19:20:51,0.0,0.75
1207173317716824065,d1fe6d0a4161b65ab07443140b6d7c9d,MeToo,metoo|rape|shiori ito,2,1,2019-12-18T06:38:41,0.0,0.75
1207646090717097984,cbcb9a2869069e2757e89a324b99e2ac,MeToo,lyricist|mani ratnam|metoo|ponniyin selvan|vairamuthu,0,0,2019-12-19T13:57:19,0.0,0.0
1209153754236424193,a17b11332a062c3a2ddc1b2b1e181bf9,amwriting|fiction|metoo,masseuse|metoo|short story,0,0,2019-12-23T17:48:14,0.0,0.0
1211338776888463360,fc1074aad86be7369cdaa14a01573d80,DawnNews|dawnimages|metoo,dawn com|metoo|mullah,105,39,2019-12-29T18:30:44,0.0,0.75
1201017583132012544,45c03fe382b8c9cadf2c42b2d69dcc8f,MeToo,death penalty|metoo|utsav,90,19,2019-12-01T06:58:00,0.25,0.75
1201639792867446784,c372332adf9ee76470514a5c2577981c,MeToo,metoo,0,0,2019-12-03T00:10:26,0.0,0.0
1202974543645573120,271508bae3d2df0c0f6d2b3d10b81cac,HyderabadEncounter|MeToo,metoo,250,73,2019-12-06T16:34:16,0.25,0.0
1203817127372869632,f2ed0f0e411a370b58d4bc2496b2a487,Election2020|MeToo|democrat,dm|metoo movement,0,0,2019-12-09T00:22:23,0.5,0.0
1204974600066666498,66703dd29d3cfbf6b07fdd5ea394acd8,CORPGOV|GE|MeToo,metoo,0,0,2019-12-12T05:01:46,0.0,0.5
